target,feature,positive_count,negative_count,positive_mean,negative_mean,positive_median,negative_median,mean_diff,cohen_d,abs_cohen_d,horizon_frames
is_observed_division,shape_r_norm_050,43,2631,0.7925538515101016,0.8051284806240736,0.8221270062706687,0.8175293069619399,-0.012574629113972002,-0.11849811873028436,0.11849811873028436,
is_observed_division,shape_r_norm_063,43,2631,1.2089119555858772,1.2265664722365819,1.1887671947479248,1.1951402978199284,-0.01765451665070472,-0.11544786309240025,0.11544786309240025,
is_observed_division,shape_r_norm_032,43,2631,1.2155464399830065,1.2337899650616766,1.2109881440798442,1.2017042636871338,-0.01824352507867011,-0.11191321813086255,0.11191321813086255,
is_observed_division,shape_r_norm_051,43,2631,0.8053004845624074,0.8167006609345355,0.8249863584836324,0.8311060667037964,-0.01140017637212809,-0.10919051412366604,0.10919051412366604,
is_observed_division,shape_r_norm_000,43,2631,1.2172148235720361,1.2347654538847972,1.1916877508163453,1.199829250574112,-0.01755063031276105,-0.10904428919149521,0.10904428919149521,
is_observed_division,shape_r_norm_033,43,2631,1.2092839754072389,1.2260362276845007,1.202774703502655,1.1944187065450156,-0.016752252277261848,-0.10830262435701976,0.10830262435701976,
is_observed_division,shape_r_norm_008,43,2631,0.9575569798907332,0.9492865815913027,0.978487640619278,0.9667317271232605,0.008270398299430437,0.10765641704308881,0.10765641704308881,
is_observed_division,shape_r_norm_062,43,2631,1.1887615306072492,1.2022744889836372,1.1813126368956133,1.179472053923258,-0.013512958376387996,-0.10528988418074338,0.10528988418074338,
is_observed_division,shape_r_norm_049,43,2631,0.7876851766407585,0.7984467419104277,0.8204196393489838,0.8114407280596291,-0.010761565269669204,-0.10040219205468996,0.10040219205468996,
is_observed_division,shape_r_norm_060,43,2631,1.1321088451140708,1.1242359588976043,1.1248173605312,1.1188231939222755,0.007872886216466535,0.09832888932252919,0.09832888932252919,
is_observed_division,shape_r_norm_052,43,2631,0.8229436921956963,0.8328363881791676,0.8322319280017506,0.8479094997696255,-0.009892695983471311,-0.09773787816757004,0.09773787816757004,
is_observed_division,shape_r_norm_031,43,2631,1.210714023990469,1.2254539328921557,1.2051159540812175,1.1979471615382604,-0.014739908901686638,-0.09604240842422379,0.09604240842422379,
is_observed_division,shape_r_norm_022,43,2631,0.8723939303462281,0.8810417918010971,0.874640221397082,0.8967240394615545,-0.008647861454868955,-0.09486534429405902,0.09486534429405902,
is_observed_division,AREA,43,2631,449.6888249832073,425.9565655870322,408.4375,478.9146341463415,23.732259396175152,0.09356729159840599,0.09356729159840599,
is_observed_division,shape_radius_cv,43,2631,0.18627495871472047,0.17796143040307863,0.1656465483813185,0.1613026510009787,0.008313528311641838,0.09183731770020574,0.09183731770020574,
is_observed_division,shape_r_norm_009,43,2631,0.9206937649959684,0.9129700086696598,0.944671630859375,0.9312708217923235,0.007723756326308617,0.09162709130647566,0.09162709130647566,
is_observed_division,shape_r_norm_042,43,2631,0.8882768058297384,0.8812025708181702,0.8907868049361489,0.898301816568142,0.007074235011568231,0.07803255894973389,0.07803255894973389,
is_observed_division,shape_r_norm_034,43,2631,1.193363833118431,1.203039614592591,1.1897963540894645,1.178630407263593,-0.009675781474159928,-0.07441466889320296,0.07441466889320296,
is_observed_division,shape_r_norm_012,43,2631,0.8258997030088792,0.8330463512206858,0.8419936746358871,0.8471756054133903,-0.007146648211806661,-0.07201049997135076,0.07201049997135076,
is_observed_division,shape_r_norm_058,43,2631,1.038147533732829,1.0333893774734415,1.0441232919692993,1.0405844159242583,0.004758156259387469,0.07093549794501156,0.07093549794501156,
is_observed_division,shape_reconstruction_area_ratio,43,2631,0.9995339378240462,0.9993484739401985,0.9999942997779593,0.9999749189004011,0.00018546388384765855,0.06357488286303724,0.06357488286303724,
is_observed_division,shape_r_norm_044,43,2631,0.827543282656437,0.8332848147811147,0.8288350972262296,0.8482536822557449,-0.005741532124677762,-0.057608316585639,0.057608316585639,
is_observed_division,shape_r_norm_002,43,2631,1.2094212503148074,1.2027400113208184,1.186005711555481,1.1804896473884583,0.0066812389939889805,0.05174637147554004,0.05174637147554004,
is_observed_division,shape_r_norm_001,43,2631,1.2183735478652264,1.2258412008642805,1.1877673214132136,1.194737227951608,-0.007467652999054053,-0.04943339916879336,0.04943339916879336,
is_observed_division,shape_r_norm_010,43,2631,0.8856555311281186,0.8814178825990242,0.9118492484092713,0.8978422836559575,0.004237648529094362,0.04689219532593108,0.04689219532593108,
is_observed_division,shape_r_norm_061,43,2631,1.1631206239662053,1.1668415119826794,1.1615001179955222,1.1534071178997265,-0.0037208880164740776,-0.03660101139454988,0.03660101139454988,
is_observed_division,shape_r_norm_030,43,2631,1.1982109391005304,1.2027441106458958,1.2000085910161336,1.181968043490154,-0.0045331715453653665,-0.03495674338645411,0.03495674338645411,
is_observed_division,shape_area_ratio,43,2631,0.9999999940246797,0.999999997485456,1.0,0.9999999979058354,-3.4607763321758966e-09,-0.03131804555490384,0.03131804555490384,
is_observed_division,shape_r_norm_035,43,2631,1.170448051848695,1.1681373553371346,1.1688162088394165,1.1543955337710496,0.0023106965115604616,0.02293714455171763,0.02293714455171763,
is_observed_division,shape_r_norm_043,43,2631,0.8564346141809014,0.854470061580851,0.8619362413883209,0.8701286083314477,0.001964552600050351,0.020632887161639444,0.020632887161639444,
